,GEOID,NAME,RiskFactor1_percent,IncomePoverty_ratio,Total,Occupants_Above1,Occupants_Above1_point5,Married_Above65,NoSpouse_MaleHH_Above65,NoSpouse_FemaleHH_Above65,Living_Alone,RiskFactor3_percent,RiskFactor2_percent,LanguageBarrier_Total,RiskFactor4a_percent,EducationalBarrier_Total,RiskFactor4b_percent,Above16_Unemployed_Total,RiskFactor5_percent,Disability_Total,RiskFactor6_percent,Total_Uninsured,RiskFactor7_percent,pop_64above_total,RiskFactor8_percent
994,17031826600,"Census Tract 8266, Cook County, Illinois",29.4,1.788069217,2087,77,5,88,6,44,675,3.929084811,38.95543843,11,0.5,612,14.7505423,573,13.2,517,8.8,623,10.6,210,3.566576087
995,17031826800,"Census Tract 8268, Cook County, Illinois",24.5,2.167668488,1664,104,31,120,18,67,553,8.112980769,45.55288462,53,3.2,879,23.69272237,331,8.5,451,8.7,950,18.4,170,3.285024155
996,17031826902,"Census Tract 8269.02, Cook County, Illinois",42.8,1.330191257,546,6,0,51,12,79,181,1.098901099,59.15750916,0,0,216,17.15647339,192,14.5,295,18.2,308,19,65,4
997,17031510200,"Census Tract 5102, Cook County, Illinois",26.9,2.225136612,1148,8,26,171,19,76,205,2.961672474,41.02787456,39,3.4,454,15.95221363,293,9.7,503,12.5,295,7.3,209,5.182246467
998,17031570500,"Census Tract 5705, Cook County, Illinois",18.4,2.046174863,714,42,16,72,0,24,125,8.1232493,30.95238095,188,26.3,446,24.34497817,126,6.6,135,5.1,304,11.5,114,4.295403165
999,17031600600,"Census Tract 6006, Cook County, Illinois",31.7,1.715391621,1097,16,0,44,12,21,268,1.458523245,31.44940747,285,26,828,33.17307692,129,5.1,298,9.5,530,16.9,212,6.743002545
1000,17031611200,"Census Tract 6112, Cook County, Illinois",46,1.265938069,778,34,15,32,11,27,252,6.298200514,41.38817481,257,33,386,23.0861244,115,6.5,211,9,277,11.9,106,4.52991453
1001,17031640800,"Census Tract 6408, Cook County, Illinois",20,2.365391621,556,0,0,52,11,18,106,0,33.63309353,83,14.9,224,17.63779528,83,6.4,136,7.8,67,3.9,80,4.605641911
1002,17031670900,"Census Tract 6709, Cook County, Illinois",33.7,1.522677596,471,21,0,22,0,37,162,4.458598726,46.92144374,0,0,62,6.997742664,140,15.5,192,14.9,56,4.3,52,4.031007752
1003,17031691300,"Census Tract 6913, Cook County, Illinois",36.3,1.988888889,1070,18,17,97,20,88,504,3.271028037,66.26168224,0,0,229,10.87885986,330,15.1,442,18,234,9.5,237,9.665579119
1004,17031430700,"Census Tract 4307, Cook County, Illinois",51.4,1.100500911,1242,15,0,0,0,27,744,1.207729469,62.07729469,35,2.8,287,14.24317618,132,6.4,239,9.9,89,3.7,95,3.542132737
1005,17031490400,"Census Tract 4904, Cook County, Illinois",17.9,2.57773224,347,0,0,21,0,20,169,0,60.51873199,0,0,37,6.166666667,41,6.6,78,10.5,30,4,28,3.773584906
1006,17031824106,"Census Tract 8241.06, Cook County, Illinois",10.3,4.315300546,2617,0,0,597,23,51,636,0,49.94268246,104,4,348,6.370126304,182,3.2,636,9.3,316,4.6,677,9.884654694
1007,17031806802,"Census Tract 8068.02, Cook County, Illinois",6.8,3.10992714,1080,48,0,155,0,14,237,4.444444444,37.59259259,164,15.2,208,9.175121306,119,5,302,10,389,12.8,220,7.260726073
1008,17031809400,"Census Tract 8094, Cook County, Illinois",31.5,2.733652095,2652,36,14,300,0,0,1408,1.885369532,64.40422323,124,4.7,42,0.884955752,56,1.2,582,11.4,89,1.7,369,6.997913901
1009,17031610300,"Census Tract 6103, Cook County, Illinois",29.9,1.488114754,1712,161,41,124,22,12,424,11.79906542,33.9953271,514,30,1523,38.15130261,293,7,605,10.4,1371,23.5,149,2.552681172
1010,17031611800,"Census Tract 6118, Cook County, Illinois",28.2,1.861111111,670,0,6,79,14,42,211,0.895522388,51.64179104,70,10.4,373,19.09882232,315,16,217,9.7,235,10.5,159,7.079252004
1011,17031681200,"Census Tract 6812, Cook County, Illinois",60.3,0.906876138,799,0,38,8,7,37,297,4.755944931,43.6795995,0,0,385,25.97840756,291,18.4,454,18.4,339,13.7,60,2.427184466
1012,17031711000,"Census Tract 7110, Cook County, Illinois",19.7,1.997040073,1110,27,0,30,66,155,266,2.432432432,46.57657658,0,0,461,16.91122524,225,8,945,28.6,283,8.6,210,6.361708573
1013,17031800600,"Census Tract 8006, Cook County, Illinois",5,10.84617486,742,0,7,122,2,7,95,0.943396226,30.45822102,13,1.8,55,3.43106675,47,2.8,127,5.4,23,1,135,5.742237346
1014,17031804305,"Census Tract 8043.05, Cook County, Illinois",13.8,3.486156648,2463,15,11,216,18,180,544,1.055623224,38.8956557,143,5.8,940,17.02281782,113,1.9,851,12.1,470,6.7,370,5.254935378
1015,17031809900,"Census Tract 8099, Cook County, Illinois",9.8,5.929326047,1293,0,0,153,15,10,424,0,46.55839134,15,1.2,26,1.183431953,67,2.9,222,7.8,9,0.3,233,8.186929023
1016,17031811702,"Census Tract 8117.02, Cook County, Illinois",14.8,2.315664845,1728,52,63,135,21,40,382,6.655092593,33.44907407,254,14.7,829,21.68454094,152,3.9,453,8.6,684,13,210,3.981797497
1017,17031816000,"Census Tract 8160, Cook County, Illinois",14,3.487568306,1664,0,16,85,0,5,738,0.961538462,49.75961538,16,1,43,1.514084507,81,2.8,331,10.3,121,3.8,216,6.739469579
1018,17031819400,"Census Tract 8194, Cook County, Illinois",19.5,3.479872495,2017,0,0,108,19,40,539,0,35.00247893,158,7.8,331,8.242031873,102,2.5,477,8.8,407,7.5,174,3.218645949
1019,17031210900,"Census Tract 2109, Cook County, Illinois",18.6,4.01489071,1256,22,0,101,9,23,356,1.751592357,38.93312102,49,3.9,263,10.7041107,20,0.8,206,6.7,244,8,134,4.381948986
1020,17031260200,"Census Tract 2602, Cook County, Illinois",35.9,1.602550091,284,28,0,7,7,26,90,9.85915493,45.77464789,0,0,159,24.34915773,54,7.8,167,17.4,135,14.1,38,3.958333333
1021,17031815500,"Census Tract 8155, Cook County, Illinois",12.7,3.229371585,2433,214,0,185,19,44,423,8.795725442,27.57912043,207,8.5,786,13.71249128,166,2.8,585,6.9,1026,12.1,268,3.170847137
1022,17031818000,"Census Tract 8180, Cook County, Illinois",22,2.382559199,1529,39,0,133,40,90,515,2.550686723,50.88293002,0,0,155,5.086970791,165,5.3,356,9,167,4.2,188,4.737903226
1023,17031251400,"Census Tract 2514, Cook County, Illinois",40.8,1.531193078,1690,60,30,94,9,130,738,5.325443787,57.4556213,11,0.7,630,19.98730964,91,2.9,1067,26.5,301,7.5,158,3.921568627
1024,17031260800,"Census Tract 2608, Cook County, Illinois",56.7,0.984198543,848,33,0,8,23,59,305,3.891509434,46.58018868,0,0,301,18.51168512,170,10.2,486,19.9,284,11.6,132,5.394360441
1025,17031271200,"Census Tract 2712, Cook County, Illinois",42,1.464435337,393,11,0,7,0,34,86,2.798982188,32.31552163,0,0,254,25.4509018,82,8,261,19.7,110,8.3,30,2.262443439
1026,17031283800,"Census Tract 2838, Cook County, Illinois",25,3.503005464,1641,28,95,43,0,46,687,7.495429616,47.28823888,58,3.5,229,8.052039381,245,8.5,302,8.2,191,5.2,95,2.589967285
1027,17031561000,"Census Tract 5610, Cook County, Illinois",12.1,4.698907104,2099,59,0,280,12,11,476,2.810862315,37.11291091,68,3.2,577,11.95854922,45,0.9,595,9.4,88,1.4,479,7.601967942
1028,17031611100,"Census Tract 6111, Cook County, Illinois",43.4,1.287067395,779,51,0,25,0,31,188,6.546854942,31.32220796,231,29.7,320,18.42256765,248,13.1,212,8.3,612,24,71,2.782131661
1029,17031611400,"Census Tract 6114, Cook County, Illinois",39.5,1.656739526,905,68,19,84,0,0,240,9.613259669,35.80110497,387,42.8,792,35.1687389,193,8.4,228,8,816,28.7,301,10.57624736
1030,17031630500,"Census Tract 6305, Cook County, Illinois",18.7,2.043943534,1575,67,12,85,0,31,314,5.015873016,27.3015873,277,17.6,1222,29.8121493,175,4.1,217,3.7,1050,17.8,244,4.12650093
1031,17031640100,"Census Tract 6401, Cook County, Illinois",24.1,1.953324226,494,51,0,44,17,5,180,10.32388664,49.79757085,27,5.5,166,13.17460317,45,3.5,106,6.9,108,7,100,6.527415144
1032,17031640600,"Census Tract 6406, Cook County, Illinois",17,2.248406193,1656,35,8,140,0,15,594,2.596618357,45.2294686,110,6.6,629,20.3099774,288,8.9,343,8.2,247,5.9,190,4.517356158
1033,17031650400,"Census Tract 6504, Cook County, Illinois",19.9,2.473907104,1758,72,6,94,15,83,316,4.436860068,28.89647327,192,10.9,1177,25.73802755,517,10.4,558,8.4,1063,16,244,3.670276775
1034,17031271400,"Census Tract 2714, Cook County, Illinois",51.9,1.095173042,491,0,9,21,5,36,183,1.83299389,49.89816701,0,0,139,16.1627907,104,11.3,219,17.2,75,5.9,45,3.537735849
1035,17031280100,"Census Tract 2801, Cook County, Illinois",5.4,6.21079235,4222,20,122,78,0,0,2301,3.363334912,56.34770251,65,1.5,18,0.289110183,94,1.5,155,2.4,141,2.1,209,3.165227927
1036,17031823500,"Census Tract 8235, Cook County, Illinois",16.4,2.739344262,1571,10,0,127,32,80,345,0.636537237,37.17377467,49,3.1,577,16.35487528,172,4.6,618,13.5,541,11.8,297,6.42439974
1037,17031821500,"Census Tract 8215, Cook County, Illinois",46.9,1.221083789,703,29,0,5,3,16,312,4.125177809,47.79516358,6,0.9,199,16.28477905,118,9,195,10.9,224,12.5,40,2.232142857
1038,17031821800,"Census Tract 8218, Cook County, Illinois",13.8,3.257741348,1973,8,0,114,0,49,509,0.405473898,34.0598074,21,1.1,237,5.783308931,109,2.6,631,11.7,270,5,195,3.603104213
1039,17031823400,"Census Tract 8234, Cook County, Illinois",24.3,2.305054645,1810,30,21,112,25,35,598,2.817679558,42.54143646,77,4.3,369,10,225,6,422,8.5,455,9.1,183,3.671013039
1040,17031310300,"Census Tract 3103, Cook County, Illinois",21.8,2.350045537,764,7,7,49,0,28,270,1.832460733,45.41884817,178,23.3,363,23.01838935,93,5.8,167,8.9,292,15.6,194,10.3577149
1041,17031823901,"Census Tract 8239.01, Cook County, Illinois",11.4,4.12276867,1609,0,0,432,0,55,464,0,59.10503418,61,3.8,168,5.301356895,80,2.5,459,12.3,83,2.2,509,13.25866111
1042,17031824601,"Census Tract 8246.01, Cook County, Illinois",12.1,3.572131148,1716,0,0,231,0,30,379,0,37.2960373,12,0.7,269,7.650739477,116,3.1,396,8.7,263,5.8,290,6.36523266
1043,17031824702,"Census Tract 8247.02, Cook County, Illinois",24.4,2.324134791,2025,10,0,159,0,47,743,0.49382716,46.86419753,89,4.4,602,14.22495274,178,4,268,5,547,10.1,297,5.41180758
1044,17031200200,"Census Tract 2002, Cook County, Illinois",22.3,2.123178506,1633,30,32,189,8,46,307,3.796693203,33.68034293,367,22.5,1154,28.03692906,163,3.8,602,12.4,675,13.9,310,6.394389439
1045,17031221400,"Census Tract 2214, Cook County, Illinois",11.5,4.125318761,1427,30,20,4,21,19,582,3.50385424,43.86825508,92,6.4,185,7.19844358,54,2,181,5.8,242,7.7,33,1.049618321
1046,17031230300,"Census Tract 2303, Cook County, Illinois",18,2.287887067,284,12,0,15,0,18,40,4.225352113,25.70422535,47,16.5,223,29.65425532,51,6.5,87,9,200,20.6,35,3.600823045
1047,17031230900,"Census Tract 2309, Cook County, Illinois",20.5,2.509289617,1797,49,13,86,20,71,552,3.450194769,40.56761269,252,14,852,22.05539736,56,1.4,456,9.5,673,14,144,2.995008319
1048,17031231100,"Census Tract 2311, Cook County, Illinois",36.3,1.650728597,358,6,6,23,5,38,136,3.351955307,56.42458101,15,4.2,187,21.17780294,107,11.7,223,18.3,173,14.2,43,3.533278554
1049,17031240600,"Census Tract 2406, Cook County, Illinois",13.5,4.648588342,636,0,7,25,0,15,167,1.100628931,32.54716981,51,8,75,5.580357143,38,2.8,12,0.7,79,4.6,38,2.202898551
1050,17031243400,"Census Tract 2434, Cook County, Illinois",9,4.673269581,1337,0,22,34,22,18,517,1.645474944,44.20344054,117,8.8,208,8.434712084,48,1.9,79,2.8,107,3.8,135,4.738504739
1051,17031250200,"Census Tract 2502, Cook County, Illinois",17.9,2.158970856,823,42,0,52,13,69,194,5.10328068,39.85419198,80,9.7,468,20.79075966,105,4.6,381,13.3,452,15.8,63,2.198185625
1052,17031250700,"Census Tract 2507, Cook County, Illinois",34.3,1.591120219,2032,44,0,163,0,32,735,2.165354331,45.76771654,0,0,642,14.93023256,178,4,1155,22.2,600,11.5,369,7.077100115
1053,17031251300,"Census Tract 2513, Cook County, Illinois",38.3,1.441848816,1403,44,7,109,23,204,436,3.635067712,55.02494654,22,1.6,666,20.39191672,275,8.1,874,21.6,481,11.9,277,6.844576229
1054,17031282700,"Census Tract 2827, Cook County, Illinois",11.6,3.390710383,825,29,0,33,15,28,250,3.515151515,39.51515152,49,5.9,133,7.401224263,195,10.5,171,7.5,110,4.8,76,3.326039387
1055,17031440201,"Census Tract 4402.01, Cook County, Illinois",45.4,1.31370674,2434,44,0,50,0,145,1362,1.807723911,63.96877568,0,0,336,8.805031447,263,6.6,1063,20.5,295,5.7,129,2.48172374
1056,17031530501,"Census Tract 5305.01, Cook County, Illinois",28.8,1.964617486,1478,81,12,105,44,137,562,6.292286874,57.37483085,9,0.6,312,9.753047827,174,5.4,648,15.6,344,8.3,313,7.545805207
1057,17031530503,"Census Tract 5305.03, Cook County, Illinois",27.6,2.006193078,1772,27,0,223,9,75,397,1.523702032,39.72911964,0,0,572,12.79069767,804,16.7,650,10.5,339,5.5,327,5.298979096
1058,17031540101,"Census Tract 5401.01, Cook County, Illinois",62.5,0.706876138,1512,76,34,32,0,18,494,7.275132275,35.97883598,32,2.1,419,17.37147595,441,17,342,8.3,270,6.6,42,1.023391813
1059,17031540102,"Census Tract 5401.02, Cook County, Illinois",64.3,0.69640255,1129,70,0,20,0,71,338,6.200177148,37.99822852,0,0,343,17.98636602,397,19.9,259,8,289,8.9,33,1.013824885
1060,17031040600,"Census Tract 406, Cook County, Illinois",12.1,4.105965392,1160,0,9,62,10,20,438,0.775862069,45.68965517,0,0,30,1.366120219,35,1.6,86,3.3,310,11.9,63,2.416570771
1061,17031817600,"Census Tract 8176, Cook County, Illinois",21.6,2.102959927,1262,26,31,70,11,126,337,4.516640254,43.10618067,17,1.3,539,16.4983165,319,9.6,670,16.9,595,15,203,5.121089808
1062,17031818402,"Census Tract 8184.02, Cook County, Illinois",17.7,3.405692168,1357,2,13,153,6,34,458,1.105379514,47.97347089,32,2.4,190,7.249141549,76,2.9,327,10.4,260,8.3,219,6.994570425
1063,17031251100,"Census Tract 2511, Cook County, Illinois",60.4,0.907923497,1548,35,69,113,11,130,655,6.718346253,58.72093023,13,0.8,926,27.62529833,193,5.5,932,19.4,182,3.8,223,4.635210975
1064,17031252000,"Census Tract 2520, Cook County, Illinois",57.4,0.907149362,2379,0,43,69,0,149,1252,1.807482135,61.79066835,18,0.8,701,16.42840403,245,5.7,1009,19.8,423,8.3,201,3.822019395
1065,17031260100,"Census Tract 2601, Cook County, Illinois",68.8,0.660519126,577,17,43,23,0,0,369,10.39861352,67.93760832,0,0,320,33.43782654,85,8.6,331,27.5,125,10.4,86,7.142857143
1066,17031260700,"Census Tract 2607, Cook County, Illinois",52.8,1.011930783,518,20,0,17,17,95,150,3.861003861,53.86100386,0,0,357,31.64893617,90,7.3,367,22,160,9.6,84,5.032953865
1067,17031271300,"Census Tract 2713, Cook County, Illinois",49,1.154143898,366,20,5,13,0,9,134,6.830601093,42.62295082,0,0,154,24.13793103,73,10.2,114,10.3,37,3.3,53,4.774774775
1068,17031081700,"Census Tract 817, Cook County, Illinois",10.7,4.633788707,2767,37,27,47,0,17,1630,2.31297434,61.22153957,146,5.3,20,0.498877526,106,2.6,164,4,87,2.1,106,2.57406508
1069,17031100100,"Census Tract 1001, Cook County, Illinois",13.7,4.07226776,2173,83,0,152,0,94,694,3.819604234,43.25816843,200,9.2,430,9.525919362,249,5.3,508,9,390,6.9,260,4.618117229
1070,17031100500,"Census Tract 1005, Cook County, Illinois",8.4,3.549408015,2315,0,17,458,16,24,651,0.734341253,49.63282937,322,13.9,539,12.04738489,23,0.5,696,11.9,69,1.2,508,8.698630137
1071,17031130100,"Census Tract 1301, Cook County, Illinois",38.3,2.180100182,1921,40,32,411,29,68,718,3.748047892,63.8209266,582,30.3,410,10.13096121,71,1.7,978,19,357,6.9,613,11.47725145
1072,17031140200,"Census Tract 1402, Cook County, Illinois",30,2.129371585,1882,200,21,93,10,22,514,11.74282678,33.95324123,665,35.3,1119,21.20523024,98,1.8,668,10.5,1341,21.1,251,3.853239177
1073,17031140500,"Census Tract 1405, Cook County, Illinois",11.8,3.042714026,1276,89,87,57,7,28,208,13.79310345,23.51097179,267,20.9,337,11.30872483,125,4.1,469,12,790,20.2,109,2.780612245
1074,17031160300,"Census Tract 1603, Cook County, Illinois",13.2,2.621493625,1852,14,35,78,9,0,1003,2.645788337,58.85529158,215,11.6,343,11.12552708,60,1.9,329,9.6,302,8.8,183,5.192962543
1075,17031160800,"Census Tract 1608, Cook County, Illinois",12.9,2.86917122,1826,64,0,117,0,57,461,3.504928806,34.7754655,163,8.9,931,20.79982127,130,2.8,355,6.5,1165,21.3,202,3.700311412
1076,17031822900,"Census Tract 8229, Cook County, Illinois",10.9,2.364162113,652,21,0,55,0,16,195,3.220858896,40.79754601,84,12.9,187,12.39231279,72,4.7,239,12.4,202,10.5,106,5.517959396
1077,17031823904,"Census Tract 8239.04, Cook County, Illinois",9.6,4.333151184,1597,0,0,425,13,13,435,0,55.47902317,7,0.4,111,3.419593346,70,2.1,654,16.5,73,1.8,513,12.94147326
1078,17031826402,"Census Tract 8264.02, Cook County, Illinois",20.5,2.538843352,1602,94,18,143,9,123,370,6.991260924,40.26217228,0,0,310,8.857142857,311,8.5,541,11.1,489,10,165,3.33535476
1079,17031829401,"Census Tract 8294.01, Cook County, Illinois",40.3,1.370264117,387,0,8,35,37,24,93,2.067183463,48.8372093,0,0,153,17.46575342,132,13.9,204,19.1,140,13.1,66,6.02189781
1080,17031820104,"Census Tract 8201.04, Cook County, Illinois",13.8,3.442759563,1708,30,5,131,25,75,591,2.049180328,48.1264637,82,4.8,259,7.829504232,74,2.2,575,13.9,244,5.9,269,6.500724988
1081,17031820201,"Census Tract 8202.01, Cook County, Illinois",7.2,5.000136612,3125,0,20,499,15,76,871,0.64,46.752,62,2,277,4.631332553,157,2.5,813,11,227,3.1,691,9.331532748
1082,17031821200,"Census Tract 8212, Cook County, Illinois",27.3,2.087704918,2155,94,147,32,14,239,685,11.18329466,45.01160093,48,2.2,1090,22.60941713,281,5.6,524,8.3,1043,16.5,271,4.283230599
1083,17031821600,"Census Tract 8216, Cook County, Illinois",15.7,3.210245902,1617,18,0,151,11,106,465,1.113172542,45.33085962,16,1,378,10.85894858,52,1.4,637,14.5,195,4.4,241,5.476028175
1084,17031821700,"Census Tract 8217, Cook County, Illinois",11.6,3.883333333,1662,7,0,169,49,61,387,0.421179302,40.07220217,8,0.5,209,6.212841855,72,2.1,330,7.1,323,7,230,4.975124378
1085,17031822102,"Census Tract 8221.02, Cook County, Illinois",19.2,2.601867031,1857,0,24,206,0,72,860,1.292407108,61.28163705,156,8.4,418,11.2275047,150,4,746,17.5,202,4.8,363,8.358277688
1086,17031222600,"Census Tract 2226, Cook County, Illinois",18.5,3.607969035,722,16,0,13,0,13,247,2.216066482,37.81163435,78,10.8,161,11.66666667,45,3.2,135,8.1,161,9.7,23,1.383042694
1087,17031230800,"Census Tract 2308, Cook County, Illinois",28.9,2.533014572,338,30,0,18,0,20,88,8.875739645,37.27810651,68,20.1,221,27.14987715,19,2.2,85,6.9,113,9.2,51,4.13961039
1088,17031240700,"Census Tract 2407, Cook County, Illinois",12.8,3.946584699,678,13,0,39,16,13,121,1.91740413,27.87610619,92,13.6,196,13.24324324,61,4,72,3.8,152,8.1,67,3.571428571
1089,17031241000,"Census Tract 2410, Cook County, Illinois",21.9,3.27773224,758,0,6,18,0,5,175,0.791556728,26.12137203,39,5.1,294,16.83848797,61,3.5,160,8.3,216,11.2,73,3.481163567
1090,17031241100,"Census Tract 2411, Cook County, Illinois",20.5,3.666848816,1525,18,0,5,0,0,397,1.180327869,26.36065574,99,6.5,135,4.18864412,118,3.6,111,3,348,9.3,55,1.463544439
1091,17031242000,"Census Tract 2420, Cook County, Illinois",24.1,5.285336976,2060,66,3,36,0,51,793,3.349514563,42.7184466,190,9.2,242,5.478831786,107,2.4,309,6.5,156,3.3,186,3.905101827
1092,17031242100,"Census Tract 2421, Cook County, Illinois",5.4,6.536748634,1720,30,0,22,0,14,477,1.744186047,29.8255814,35,2,87,2.555066079,69,2,94,2.4,168,4.4,22,0.570687419
1093,17031250600,"Census Tract 2506, Cook County, Illinois",30.1,2.103096539,1304,25,10,159,61,169,253,2.68404908,49.23312883,37,2.8,468,14.44890398,209,6.3,678,15.9,538,12.7,291,6.843838194
1094,17031808302,"Census Tract 8083.02, Cook County, Illinois",12.3,4.04143898,1510,19,9,246,0,49,430,1.854304636,48.01324503,175,11.6,237,7.212416312,44,1.3,391,9.9,163,4.1,341,8.661417323
1095,17031809300,"Census Tract 8093, Cook County, Illinois",46.7,1.40136612,1769,17,0,141,0,0,678,0.960994912,46.29734313,99,5.6,137,3.39444995,23,0.6,314,7.1,45,1,311,6.879009069
1096,17031460400,"Census Tract 4604, Cook County, Illinois",30.9,2.028460838,1168,0,0,97,10,102,378,0,50.25684932,0,0,183,7.361222848,126,5,381,11.5,171,5.2,177,5.345816974
1097,17031560700,"Census Tract 5607, Cook County, Illinois",18,2.767030965,1227,48,14,97,11,30,354,5.052974735,40.09779951,264,21.5,479,18.1508147,227,8,240,6.4,516,13.7,182,4.835281615
1098,17031561100,"Census Tract 5611, Cook County, Illinois",9.4,4.17140255,1885,57,10,186,9,15,421,3.554376658,33.47480106,109,5.8,637,14.7830123,217,4.9,607,10.7,370,6.5,310,5.486725664
1099,17031570200,"Census Tract 5702, Cook County, Illinois",22.4,2.669626594,625,52,0,66,29,17,104,8.32,34.56,129,20.6,463,27.36406619,69,3.8,130,5.8,218,9.7,117,5.23255814
1100,17031010100,"Census Tract 101, Cook County, Illinois",38.4,1.478779599,2363,66,0,34,0,26,1307,2.79305967,57.85019044,124,5.2,380,10.30927835,175,4.7,627,13.9,354,7.9,147,3.196347032
1101,17031030500,"Census Tract 305, Cook County, Illinois",9.4,4.141848816,2932,9,43,162,0,52,967,1.773533424,40.27967258,183,6.2,695,11.43656409,110,1.8,669,10.1,273,4.1,417,6.145004421
1102,17031071700,"Census Tract 717, Cook County, Illinois",2,8.543442623,659,0,6,73,6,0,146,0.91047041,34.14264036,7,1.1,45,3.303964758,15,1.1,67,4,75,4.5,97,5.808383234
1103,17031020200,"Census Tract 202, Cook County, Illinois",13.1,4.285746812,2069,17,0,319,30,41,258,0.821652972,31.31947801,106,5.1,734,15.55743959,198,4,454,6.6,839,12.3,446,6.520467836
1104,17031031700,"Census Tract 317, Cook County, Illinois",28.9,2.570491803,3617,29,101,12,0,54,1956,3.594138789,55.90268178,146,4,351,5.701754386,188,3,677,10.2,311,4.7,153,2.254974208
1105,17031061200,"Census Tract 612, Cook County, Illinois",4.1,6.284153005,810,0,0,27,0,17,230,0,33.82716049,0,0,39,2.274052478,28,1.6,67,3.1,112,5.2,47,2.171903882
1106,17031061500,"Census Tract 615, Cook County, Illinois",8.3,5.619717668,842,5,0,18,0,0,225,0.593824228,28.85985748,0,0,7,0.384193194,38,2.1,48,2.4,44,2.2,73,3.65
1107,17031062900,"Census Tract 629, Cook County, Illinois",6.9,6.006375228,1842,0,24,27,0,0,634,1.302931596,35.88490771,7,0.4,14,0.421813799,60,1.8,118,3.1,108,2.8,38,0.99528549
1108,17031210700,"Census Tract 2107, Cook County, Illinois",16.2,3.106557377,1549,25,0,83,11,66,402,1.61394448,36.28147192,162,10.5,418,12.3158515,126,3.7,434,10.2,443,10.4,114,2.688679245
1109,17031221100,"Census Tract 2211, Cook County, Illinois",26.4,3.002641166,1899,20,12,57,0,42,615,1.68509742,37.59873618,280,14.7,351,8.23943662,156,3.6,400,8.6,688,14.8,241,4.950698439
1110,17031221200,"Census Tract 2212, Cook County, Illinois",8.4,4.605191257,1311,19,0,90,10,6,322,1.449275362,32.64683448,108,8.2,98,3.585803147,57,2.1,100,3.2,151,4.8,66,2.079395085
1111,17031063000,"Census Tract 630, Cook County, Illinois",6.8,4.366894353,1787,9,9,36,0,0,831,1.007274762,48.51706771,18,1,77,2.508960573,51,1.6,154,4.5,104,3,15,0.434027778
1112,17031071200,"Census Tract 712, Cook County, Illinois",17.9,5.20428051,920,0,0,52,17,25,347,0,47.93478261,51,5.5,18,1.090248334,8,0.5,132,6.7,36,1.8,139,7.106339468
1113,17031081500,"Census Tract 815, Cook County, Illinois",13.1,4.911065574,2985,23,37,224,14,0,1780,2.010050251,67.60469012,76,2.5,27,0.619977038,60,1.4,230,5.1,62,1.4,295,6.525105065
1114,17031090300,"Census Tract 903, Cook County, Illinois",7.8,4.94367031,493,0,7,56,6,18,137,1.419878296,44.01622718,9,1.8,27,2.670623145,5,0.5,68,5.1,17,1.3,76,5.675877521
1115,17031130300,"Census Tract 1303, Cook County, Illinois",20.9,2.678688525,1766,98,85,122,19,62,390,10.36240091,33.57870895,177,10,778,18.64366163,217,4.9,713,12.9,732,13.3,214,3.88455255
1116,17031100600,"Census Tract 1006, Cook County, Illinois",15.8,3.543397086,1882,41,0,182,16,23,589,2.178533475,43.03931987,112,6,301,8.045977011,45,1.2,566,11.8,279,5.8,246,5.133555927
1117,17031110400,"Census Tract 1104, Cook County, Illinois",13.8,3.141894353,1867,28,11,130,26,48,469,2.088912694,36.04713444,171,9.2,361,9.482532178,152,3.9,391,8.4,550,11.8,279,5.979425632
1118,17031120200,"Census Tract 1202, Cook County, Illinois",8.9,5.628142077,1751,0,0,211,9,54,524,0,45.57395774,100,5.7,265,7.723695716,44,1.2,428,9.3,140,3,309,6.707184719
1119,17031150700,"Census Tract 1507, Cook County, Illinois",14.2,3.440118397,1429,43,63,104,0,92,390,7.417774668,41.00769769,277,19.4,414,12.91328759,40,1.2,407,10.2,491,12.3,172,4.257425743
1120,17031161300,"Census Tract 1613, Cook County, Illinois",15.2,2.348724954,1483,11,20,80,6,20,538,2.090357384,43.42548887,236,15.9,591,19.44078947,113,3.6,306,8.3,784,21.3,169,4.528403001
1121,17031210400,"Census Tract 2104, Cook County, Illinois",18.9,2.326183971,951,11,8,65,6,30,286,1.997896951,40.69400631,180,18.9,499,24.59339576,90,4.3,268,10.6,610,24.1,112,4.341085271
1122,17031210800,"Census Tract 2108, Cook County, Illinois",6.1,2.775409836,392,0,2,7,0,6,78,0.510204082,23.21428571,63,16.1,182,18.34677419,27,2.7,52,4.5,311,26.7,7,0.600858369
1123,17031221600,"Census Tract 2216, Cook County, Illinois",5.9,6.245856102,1421,0,0,41,0,3,397,0,31.03448276,43,3,43,1.615326822,20,0.7,76,2.3,58,1.8,69,2.111383109
1124,17031801800,"Census Tract 8018, Cook County, Illinois",11.5,6.882331512,2298,12,0,561,0,0,667,0.522193211,53.43777198,83,3.6,0,0,76,1.6,518,9.1,30,0.5,635,11.13449062
1125,17031802900,"Census Tract 8029, Cook County, Illinois",5.4,6.507285974,2068,0,0,450,11,13,250,0,35.00967118,11,0.5,111,2.467214937,77,1.6,369,6,119,1.9,465,7.609229259
1126,17031803604,"Census Tract 8036.04, Cook County, Illinois",7.3,3.63629326,1840,0,9,206,0,17,616,0.489130435,45.59782609,106,5.8,245,7.095279467,53,1.5,451,10.8,205,4.9,321,7.565401838
